,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
40,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
41,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
42,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
43,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
44,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
45,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
46,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
47,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
48,candidate_1,0,candidate_3,candidate_4,candidate_5
49,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
50,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
51,candidate_1,0,candidate_3,candidate_4,candidate_5
52,0,candidate_2,candidate_3,candidate_4,candidate_5
53,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
54,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
55,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
56,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
57,candidate_1,candidate_2,0,candidate_4,candidate_5
58,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
59,candidate_1,candidate_2,candidate_3,0,candidate_5
60,candidate_1,candidate_2,0,candidate_4,candidate_5
61,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
62,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
63,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
64,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
65,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
66,candidate_1,candidate_2,candidate_3,0,candidate_5
67,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
68,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
69,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
70,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
71,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
72,candidate_1,0,candidate_3,candidate_4,candidate_5
73,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
74,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
75,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
76,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
77,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
78,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
79,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
80,candidate_1,candidate_2,candidate_3,candidate_4,0
81,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
82,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
83,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
84,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
85,candidate_1,candidate_2,candidate_3,candidate_4,0
86,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
87,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
88,candidate_1,0,candidate_3,candidate_4,candidate_5
89,candidate_1,candidate_2,candidate_3,0,candidate_5
90,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
91,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
92,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
93,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
94,candidate_1,0,candidate_3,candidate_4,0
95,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
96,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
97,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
98,candidate_1,candidate_2,candidate_3,candidate_4,0
99,candidate_1,0,candidate_3,candidate_4,candidate_5
100,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
101,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
102,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
103,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
104,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
105,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
106,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
107,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
108,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
109,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
110,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
111,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
112,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
113,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
114,candidate_1,candidate_2,candidate_3,candidate_4,0
115,candidate_1,0,candidate_3,candidate_4,candidate_5
116,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
117,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
118,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
119,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
120,candidate_1,candidate_2,candidate_3,0,candidate_5
121,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
122,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
123,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
124,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
125,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
126,candidate_1,0,candidate_3,candidate_4,candidate_5
127,candidate_1,candidate_2,0,candidate_4,candidate_5
128,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
129,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
130,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
131,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
132,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
133,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
134,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
135,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
136,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
137,candidate_1,candidate_2,candidate_3,candidate_4,0
138,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
139,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
140,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
141,candidate_1,0,candidate_3,candidate_4,0
142,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5
0,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
1,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
2,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
3,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
4,candidate_1,candidate_2,candidate_3,candidate_5,0
5,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
6,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
7,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
8,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
9,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
10,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
11,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
12,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
13,candidate_1,candidate_2,candidate_3,0,candidate_4
14,candidate_1,candidate_2,candidate_3,candidate_5,0
15,candidate_1,candidate_2,candidate_3,0,candidate_4
16,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
17,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
18,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
19,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
20,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
21,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
22,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
23,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
24,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
25,candidate_1,candidate_2,candidate_3,candidate_5,0
26,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
27,candidate_1,candidate_2,candidate_3,candidate_5,0
28,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
29,candidate_1,0,candidate_3,candidate_5,candidate_4
30,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
31,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
32,candidate_1,candidate_2,0,candidate_5,candidate_4
33,candidate_1,0,candidate_3,candidate_5,candidate_4
34,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
35,candidate_1,0,candidate_3,candidate_5,candidate_4
36,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
37,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
38,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
39,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
40,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
41,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
42,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
43,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
44,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
45,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
46,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
47,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
48,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
49,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
50,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
51,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
52,candidate_1,candidate_2,candidate_3,candidate_5,0
53,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
54,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
55,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
56,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
57,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
58,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
59,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
60,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
61,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
62,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
63,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
64,candidate_1,candidate_2,0,candidate_5,candidate_4
65,candidate_1,0,candidate_3,0,candidate_4
66,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
67,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
68,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
69,0,candidate_2,candidate_3,candidate_5,candidate_4
70,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
71,candidate_1,candidate_2,candidate_3,candidate_5,0
72,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
73,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
74,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
75,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
76,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
77,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
78,candidate_1,candidate_2,candidate_3,candidate_5,0
79,candidate_1,candidate_2,candidate_3,candidate_5,0
80,candidate_1,candidate_2,candidate_3,candidate_5,0
81,candidate_1,0,candidate_3,candidate_5,candidate_4
82,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
83,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
84,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
85,candidate_1,0,candidate_3,candidate_5,candidate_4
86,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
87,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
88,candidate_1,0,candidate_3,candidate_5,candidate_4
89,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
90,candidate_1,candidate_2,candidate_3,0,candidate_4
91,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
92,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
93,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
94,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
95,candidate_1,candidate_2,candidate_3,0,candidate_4
96,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
97,candidate_1,candidate_2,candidate_3,0,candidate_4
98,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
99,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
100,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
101,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
102,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
103,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
104,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
105,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
106,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
107,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
108,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
109,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
110,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
111,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
112,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
113,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
114,candidate_1,candidate_2,0,candidate_5,candidate_4
115,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
116,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
117,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
118,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
119,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
120,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
121,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
122,0,candidate_2,candidate_3,candidate_5,candidate_4
123,candidate_1,0,candidate_3,candidate_5,candidate_4
124,0,0,candidate_3,candidate_5,candidate_4
125,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
126,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
127,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
128,candidate_1,0,candidate_3,candidate_5,candidate_4
129,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
130,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
131,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
132,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
133,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
134,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
135,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
136,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
137,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
138,0,candidate_2,candidate_3,candidate_5,candidate_4
139,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
140,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
141,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
142,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
143,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
144,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
145,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
146,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
147,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
148,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
149,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
150,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
151,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
152,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
153,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
154,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
155,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
156,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
157,candidate_1,candidate_2,0,candidate_5,candidate_4
158,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
159,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
160,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
161,candidate_1,candidate_2,candidate_3,0,candidate_4
162,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
163,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
164,candidate_1,candidate_2,candidate_3,candidate_5,0
165,candidate_1,candidate_2,0,candidate_5,candidate_4
166,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
167,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
168,0,candidate_2,candidate_3,candidate_5,candidate_4
169,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
170,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
171,candidate_1,candidate_2,candidate_3,0,candidate_4
172,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
173,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
174,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
175,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
176,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
177,candidate_1,candidate_2,candidate_3,candidate_5,candidate_4
0,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
1,candidate_1,0,candidate_4,candidate_3,candidate_5
2,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
3,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
4,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
5,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
6,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
7,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
8,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
9,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
10,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
11,candidate_1,candidate_2,candidate_4,0,candidate_5
12,0,candidate_2,candidate_4,0,candidate_5
13,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
14,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
15,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
16,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
17,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
18,candidate_1,candidate_2,0,candidate_3,candidate_5
19,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
20,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
21,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
22,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
23,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
24,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
25,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
26,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
27,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
28,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
29,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
30,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
31,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
32,candidate_1,0,candidate_4,candidate_3,candidate_5
33,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
34,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
35,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
36,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
37,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
38,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
39,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
40,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
41,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
42,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
43,candidate_1,candidate_2,candidate_4,0,candidate_5
44,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
45,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
46,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
47,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
48,candidate_1,candidate_2,0,candidate_3,candidate_5
49,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
50,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
51,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
52,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
53,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
54,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
55,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
56,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
57,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
58,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
59,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
60,candidate_1,candidate_2,candidate_4,candidate_3,candidate_5
0,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
1,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
2,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
3,candidate_1,candidate_2,candidate_4,candidate_5,0
4,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
5,candidate_1,0,candidate_4,candidate_5,candidate_3
6,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
7,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
8,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
9,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
10,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
11,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
12,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
13,0,candidate_2,candidate_4,0,candidate_3
14,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
15,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
16,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
17,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
18,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
19,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
20,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
21,candidate_1,candidate_2,candidate_4,0,candidate_3
22,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
23,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
24,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
25,candidate_1,0,candidate_4,candidate_5,candidate_3
26,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
27,candidate_1,candidate_2,candidate_4,0,candidate_3
28,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
29,candidate_1,candidate_2,0,candidate_5,candidate_3
30,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
31,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
32,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
33,candidate_1,candidate_2,0,candidate_5,candidate_3
34,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
35,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
36,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
37,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
38,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
39,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
40,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
41,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
42,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
43,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
44,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
45,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
46,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
47,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
48,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
49,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
50,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
51,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
52,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
53,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
54,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
55,candidate_1,candidate_2,0,candidate_5,candidate_3
56,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
57,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
58,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
59,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
60,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
61,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
62,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
63,candidate_1,candidate_2,candidate_4,candidate_5,candidate_3
